year,month,day,lat,lon,presence_absence,net_mesh,net_opening,count_actual_jellyfish,density,biovolume,time_seconds_x,count_actual_humans,time_seconds_y,both_present
1963,7,25,11.0,75.0,1,304.3340891754181,0.4819531933508312,225717.01816716403,2.059785907319293,8.213340498655192,42685.71428571428,557,42654.545454545456,1
1963,7,28,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,272.0,8.454000900823367,8.213340498655192,33840.0,53,30000.0,1
1963,8,3,-9.5,110.0,1,306.0451498970569,0.4819531933508312,225843.01816716403,1.9998668468313399,8.213340498655192,35376.0,581,33200.0,1
1963,8,4,-14.0,110.0,1,307.54232802849083,0.4819531933508312,207840.55523122835,1.6229376689043813,8.213340498655192,49500.0,675,51046.153846153844,1
1963,8,4,-12.5,110.0,1,308.86336755622665,0.4819531933508312,259762.9440390354,1.5311178060276531,8.213340498655192,35534.117647058825,687,33428.57142857143,1
1963,8,4,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,296.0,8.454000900823367,8.213340498655192,33840.0,45,30000.0,1
1963,8,5,-17.0,110.0,1,306.0451498970569,0.4819531933508312,225397.01816716403,1.8230001801646734,8.213340498655192,44016.0,614,44000.0,1
1963,8,5,-15.5,110.0,1,330.0,0.4819531933508312,155981.16642342127,0.08172727272727272,8.213340498655192,35934.545454545456,558,33490.90909090909,1
1963,8,6,-20.0,110.0,1,308.86336755622665,0.4819531933508312,208462.55523122835,1.7144707472041234,8.213340498655192,48578.82352941176,670,49542.857142857145,1
1963,8,6,-18.5,110.0,1,306.0451498970569,0.4819531933508312,207965.55523122835,1.78086684683134,8.213340498655192,34416.0,599,32000.0,1
1963,8,7,-23.0,110.0,1,307.54232802849083,0.4819531933508312,190462.09229529265,1.6041251689043814,8.213340498655192,49500.0,636,51046.153846153844,1
1963,8,7,-21.5,110.0,1,304.3340891754181,0.4819531933508312,207783.55523122835,1.8346430501764357,8.213340498655192,35485.71428571428,528,33490.90909090909,1
1963,8,8,-26.0,110.0,1,310.03762491421406,0.4819531933508312,225403.01816716403,1.5128890390261167,8.213340498655192,46560.0,717,46800.0,1
1963,8,8,-24.5,110.0,1,306.0451498970569,0.4819531933508312,225163.01816716403,1.7392001801646733,8.213340498655192,34416.0,579,32000.0,1
1963,8,9,-29.0,110.0,1,307.54232802849083,0.4819531933508312,207930.55523122835,1.6501251689043812,8.213340498655192,45765.0,636,46153.846153846156,1
1963,8,9,-27.5,110.0,1,304.3340891754181,0.4819531933508312,190560.09229529265,1.8666430501764357,8.213340498655192,35485.71428571428,554,33490.90909090909,1
1963,8,11,13.23,50.23,1,307.54232802849083,0.4819531933508312,243456.48110309974,1.9769376689043812,8.213340498655192,45180.0,644,45138.46153846154,1
1963,8,11,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,342.0,8.454000900823367,8.213340498655192,33840.0,57,30000.0,1
1963,8,13,11.93,60.88,1,304.3340891754181,0.4819531933508312,207767.55523122835,1.8315001930335786,8.213340498655192,37542.857142857145,521,36109.09090909091,1
1963,8,14,10.2,60.07,1,330.0,0.4819531933508312,173216.62935935694,0.056333333333333326,8.213340498655192,51240.0,580,49000.0,1
1963,8,16,7.22,59.95,1,304.3340891754181,0.4819531933508312,209797.55523122835,2.5645001930335787,8.213340498655192,36514.28571428572,546,34800.0,1
1963,8,16,15.75,53.18,1,330.0,0.4819531933508312,139819.70348748556,0.64,8.213340498655192,23367.272727272728,491,21272.727272727272,1
1963,8,17,4.08,59.97,1,330.0,0.4819531933508312,156919.16642342127,0.55275,8.213340498655192,19740.0,593,17500.0,1
1963,8,18,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,112.0,8.454000900823367,8.213340498655192,33840.0,47,30000.0,1
1963,8,19,1.27,60.13,1,330.0,0.4819531933508312,155972.16642342127,0.09090909090909091,8.213340498655192,37243.63636363636,574,34800.0,1
1963,8,20,-2.0,59.98,1,304.3340891754181,0.4819531933508312,208299.55523122835,2.053214478747864,8.213340498655192,47828.57142857143,532,49200.0,1
1963,8,20,7.0,71.5,1,302.3597883427579,0.4819531933508312,225023.01816716403,1.9510002078823152,8.213340498655192,44307.692307692305,468,44760.0,1
1963,8,20,9.0,73.0,1,304.3340891754181,0.4819531933508312,225061.01816716403,1.825571621605007,8.213340498655192,31371.428571428572,545,28254.545454545456,1
1963,8,21,3.0,71.5,1,304.3340891754181,0.4819531933508312,190942.09229529265,2.0287144787478644,8.213340498655192,46800.0,547,47890.90909090909,1
1963,8,21,6.0,71.5,1,304.3340891754181,0.4819531933508312,207732.55523122835,1.8200716216050072,8.213340498655192,30342.85714285714,594,26945.454545454544,1
1963,8,22,-5.07,60.05,1,330.0,0.4819531933508312,173130.62935935694,0.01525,8.213340498655192,45360.0,587,42800.0,1
1963,8,22,0.08,71.48,1,304.3340891754181,0.4819531933508312,225034.01816716403,1.815571621605007,8.213340498655192,43714.28571428572,548,43963.63636363636,1
1963,8,22,0.97,71.25,1,330.0,0.4819531933508312,156262.16642342127,0.21827272727272726,8.213340498655192,35934.545454545456,605,33490.90909090909,1
1963,8,22,1.7,71.63,1,306.0451498970569,0.4819531933508312,207893.55523122835,1.7506001801646733,8.213340498655192,29760.0,567,26500.0,1
1963,8,23,0.0,73.0,1,304.3340891754181,0.4819531933508312,207877.55523122835,1.8795001930335786,8.213340498655192,38571.42857142857,569,37418.181818181816,1
1963,8,23,0.0,74.0,1,308.86336755622665,0.4819531933508312,226657.01816716403,2.0244119236747116,8.213340498655192,49849.41176470588,689,51085.71428571428,1
1963,8,24,-7.35,59.73,1,304.3340891754181,0.4819531933508312,207884.55523122835,1.8751430501764357,8.213340498655192,38571.42857142857,547,37418.181818181816,1
1963,8,24,0.13,75.18,1,304.3340891754181,0.4819531933508312,207970.55523122835,1.9092144787478644,8.213340498655192,29314.285714285714,551,25636.363636363636,1
1963,8,24,1.0,75.0,1,304.3340891754181,0.4819531933508312,225047.01816716403,1.8201430501764355,8.213340498655192,38571.42857142857,568,37418.181818181816,1
1963,8,24,2.0,75.0,1,306.0451498970569,0.4819531933508312,207973.55523122835,1.8075335134980066,8.213340498655192,47760.0,626,49000.0,1
1963,8,24,3.0,75.0,1,330.0,0.4819531933508312,155826.16642342127,0.020000000000000004,8.213340498655192,26770.909090909092,515,24327.272727272728,1
1963,8,25,5.0,75.0,1,304.3340891754181,0.4819531933508312,225046.01816716403,1.8200716216050072,8.213340498655192,42685.71428571428,563,42654.545454545456,1
1963,8,25,6.0,75.0,1,330.0,0.4819531933508312,156160.16642342127,0.25027272727272726,8.213340498655192,21534.545454545456,555,19090.909090909092,1
1963,8,25,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,55.0,8.454000900823367,8.213340498655192,33840.0,48,30000.0,1
1963,8,26,-11.65,58.03,1,330.0,0.4819531933508312,155875.16642342127,0.04481818181818182,8.213340498655192,21534.545454545456,551,19090.909090909092,1
1963,8,26,7.37,75.12,1,330.0,0.4819531933508312,183224.62935935694,4.550916666666667,8.213340498655192,35760.0,590,33200.0,1
1963,8,26,8.0,75.0,1,304.3340891754181,0.4819531933508312,225033.01816716403,1.8187144787478644,8.213340498655192,40628.57142857143,531,40036.36363636364,1
1963,8,26,8.4,75.02,1,330.0,0.4819531933508312,173157.62935935694,0.036454545454545455,8.213340498655192,47716.36363636364,564,45272.72727272727,1
1963,8,26,9.0,75.0,1,330.0,0.4819531933508312,173117.62935935694,0.01090909090909091,8.213340498655192,22843.636363636364,548,20400.0,1
1963,8,27,9.4,75.8,1,306.0451498970569,0.4819531933508312,225449.01816716403,1.9910001801646733,8.213340498655192,29616.0,655,26000.0,1
1963,9,1,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,273.0,8.454000900823367,8.213340498655192,33840.0,49,30000.0,1
1963,9,4,-22.97,59.75,1,304.3340891754181,0.4819531933508312,207731.55523122835,1.81792876446215,8.213340498655192,36514.28571428572,546,34800.0,1
1963,9,5,-32.0,111.83,1,304.3340891754181,0.4819531933508312,207782.55523122835,1.8388573358907212,8.213340498655192,41657.142857142855,575,41345.454545454544,1
1963,9,5,-25.92,60.02,1,330.0,0.4819531933508312,156111.16642342127,0.14781818181818182,8.213340498655192,50334.545454545456,544,47890.90909090909,1
1963,9,5,4.87,-14.98,1,125.0,0.4819531933508312,225609.01816716403,11.487103448275864,8.213340498655192,40990.34482758621,1436,39268.96551724138,1
1963,9,5,53.125,4.716,1,2.0,1.0,1.0,8.454000900823367,8.213340498655192,33840.0,41,30000.0,1
1963,9,6,-29.03,110.85,1,330.0,0.4819531933508312,138943.70348748556,0.22645454545454544,8.213340498655192,38552.72727272727,602,36109.09090909091,1
1963,9,6,-27.62,110.42,1,306.0451498970569,0.4819531933508312,208477.55523122835,1.9427335134980066,8.213340498655192,47760.0,589,49000.0,1
1963,9,6,1.92,-14.95,1,125.0,0.4819531933508312,346791.2587187139,5.597586206896552,8.213340498655192,45682.75862068965,1449,43034.48275862069,1
1963,9,6,2.98,-14.75,1,125.0,0.4819531933508312,451128.03633432806,11.753886363636362,8.213340498655192,33250.90909090909,2246,30981.81818181818,1
1963,9,6,3.98,-14.92,1,125.0,0.4819531933508312,52449.38880780709,10.443687500000001,8.213340498655192,6345.0,785,5625.0,1
1963,9,6,11.5,92.0,1,304.3340891754181,0.4819531933508312,207913.55523122835,1.8830001930335787,8.213340498655192,33428.57142857143,573,30872.727272727272,1
1963,9,7,-29.4,60.08,1,330.0,0.4819531933508312,156197.16642342127,0.18818181818181817,8.213340498655192,35934.545454545456,584,33490.90909090909,1
1963,9,7,-25.0,109.65,1,304.3340891754181,0.4819531933508312,207768.55523122835,1.8398573358907215,8.213340498655192,35485.71428571428,558,33490.90909090909,1
1963,9,7,-23.12,109.05,1,330.0,0.4819531933508312,138544.70348748556,0.03075,8.213340498655192,49740.0,599,47500.0,1
1963,9,7,1.02,-14.97,1,125.0,0.48195319335083125,452415.03633432806,25.458017543859647,8.213340498655192,36972.63157894737,2806,35221.05263157895,1
1963,9,8,-31.97,59.85,1,306.0451498970569,0.4819531933508312,207887.55523122835,1.75046684683134,8.213340498655192,33360.0,579,31000.0,1
1963,9,8,-18.6,107.6,1,304.3340891754181,0.4819531933508312,191509.09229529265,2.180714478747864,8.213340498655192,44742.857142857145,536,45272.72727272727,1
1963,9,8,0.25,-15.02,1,125.0,0.4819531933508312,383450.1845905853,14.648217391304348,8.213340498655192,19940.869565217392,2263,18104.347826086956,1
1963,9,8,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,165.0,8.454000900823367,8.213340498655192,33840.0,44,30000.0,1
1963,9,9,-34.95,60.08,1,330.0,0.4819531933508312,138569.70348748556,0.044909090909090905,8.213340498655192,42480.0,521,40036.36363636364,1
1963,9,9,-16.1,106.98,1,304.3340891754181,0.4819531933508312,208843.55523122835,2.218785907319293,8.213340498655192,37542.857142857145,537,36109.09090909091,1
1963,9,9,-15.0,106.3,1,306.0451498970569,0.4819531933508312,190671.09229529265,1.7878001801646732,8.213340498655192,45360.0,592,46000.0,1
1963,9,9,-1.53,-15.15,1,125.0,0.48195319335083125,364424.7216546496,9.095972972972973,8.213340498655192,39444.32432432433,1889,37264.86486486487,1
1963,9,9,11.5,93.03,1,330.0,0.4819531933508312,156701.16642342127,0.43981818181818183,8.213340498655192,34625.454545454544,517,32181.81818181818,1
1963,9,9,12.0,93.5,1,304.3340891754181,0.4819531933508312,208116.55523122835,1.9625716216050073,8.213340498655192,38571.42857142857,479,37418.181818181816,1
1963,9,9,12.0,94.0,1,304.3340891754181,0.4819531933508312,208501.55523122835,2.1447859073192928,8.213340498655192,42685.71428571428,546,42654.545454545456,1
1963,9,9,13.0,94.0,1,330.0,0.4819531933508312,155915.16642342127,0.05927272727272726,8.213340498655192,25461.81818181818,573,23018.18181818182,1
1963,9,10,-11.38,104.83,1,308.86336755622665,0.4819531933508312,229111.01816716403,2.675823688380594,8.213340498655192,48578.82352941176,720,49542.857142857145,1
1963,9,10,-4.05,-15.07,1,125.0,0.4819531933508312,347789.2587187139,14.523,8.213340498655192,50800.0,1753,48666.666666666664,1
1963,9,10,-3.05,-15.05,1,125.0,0.48195319335083125,330214.7957827782,13.957365853658535,8.213340498655192,34999.0243902439,2058,33219.51219512195,1
1963,9,10,13.5,94.0,1,306.0451498970569,0.4819531933508312,190739.09229529265,1.8028001801646734,8.213340498655192,33360.0,635,31000.0,1
1963,9,10,14.0,94.0,1,304.3340891754181,0.4819531933508312,208225.55523122835,2.0000001930335785,8.213340498655192,41657.142857142855,505,41345.454545454544,1
1963,9,10,14.0,94.5,1,304.3340891754181,0.4819531933508312,207815.55523122835,1.9103573358907213,8.213340498655192,45771.42857142857,541,46581.818181818184,1
1963,9,10,14.0,95.0,1,330.0,0.4819531933508312,155931.16642342127,0.10090909090909089,8.213340498655192,24152.727272727272,539,21709.090909090908,1
1963,9,11,-38.37,59.85,1,304.3340891754181,0.4819531933508312,207719.55523122835,1.81392876446215,8.213340498655192,36514.28571428572,572,34800.0,1
1963,9,11,-9.0,105.0,1,306.0451498970569,0.4819531933508312,209854.55523122835,2.4080001801646733,8.213340498655192,38160.0,601,37000.0,1
1963,9,11,-6.0,-15.0,1,125.0,0.4819531933508312,398838.647526521,8.964026315789473,8.213340498655192,43218.94736842105,1895,40894.73684210526,1
1963,9,11,11.0,95.0,1,330.0,0.4819531933508312,158361.16642342127,1.214818181818182,8.213340498655192,26770.909090909092,543,24327.272727272728,1
1963,9,11,11.5,95.0,1,304.3340891754181,0.4819531933508312,207961.55523122835,1.961785907319293,8.213340498655192,47828.57142857143,551,49200.0,1
1963,9,11,12.0,95.0,1,306.0451498970569,0.4819531933508312,207927.55523122835,1.77946684683134,8.213340498655192,44160.0,610,44500.0,1
1963,9,11,12.5,95.0,1,304.3340891754181,0.4819531933508312,207891.55523122835,1.8774287644621501,8.213340498655192,38571.42857142857,563,37418.181818181816,1
1963,9,11,13.0,95.0,1,304.3340891754181,0.4819531933508312,190645.09229529265,1.9130001930335787,8.213340498655192,34457.142857142855,561,32181.81818181818,1
1963,9,12,-40.9,60.02,1,330.0,0.4819531933508312,173096.62935935694,0.001,8.213340498655192,35934.545454545456,507,33490.90909090909,1
1963,9,12,-8.0,-15.53,1,125.0,0.4819531933508312,138768.70348748556,6.517733333333333,8.213340498655192,36528.0,776,34480.0,1
1963,9,12,10.0,93.5,1,330.0,0.4819531933508312,159794.16642342127,1.8295454545454541,8.213340498655192,22843.636363636364,549,20400.0,1
1963,9,12,10.0,94.0,1,306.0451498970569,0.4819531933508312,225041.01816716403,1.7036668468313398,8.213340498655192,47760.0,610,49000.0,1
1963,9,12,10.0,94.97,1,306.0451498970569,0.4819531933508312,207881.55523122835,1.78846684683134,8.213340498655192,36336.0,633,34400.0,1
1963,9,12,10.13,94.58,1,330.0,0.4819531933508312,173170.62935935694,0.052727272727272734,8.213340498655192,42480.0,566,40036.36363636364,1
1963,9,12,10.5,95.0,1,304.3340891754181,0.4819531933508312,225047.01816716403,1.8337144787478645,8.213340498655192,33428.57142857143,565,30872.727272727272,1
1963,9,12,53.125,4.716,1,2.0,1.0,1.0,8.454000900823367,8.213340498655192,33840.0,52,30000.0,1
1963,9,13,-10.05,-15.97,1,125.0,0.4819531933508312,173494.62935935694,10.705777777777778,8.213340498655192,31600.0,909,29466.666666666668,1
1963,9,13,10.0,91.0,1,304.3340891754181,0.4819531933508312,225029.01816716403,1.8165716216050072,8.213340498655192,47828.57142857143,509,49200.0,1
1963,9,13,10.0,92.0,1,304.3340891754181,0.4819531933508312,207734.55523122835,1.81942876446215,8.213340498655192,38571.42857142857,518,37418.181818181816,1
1963,9,13,10.0,92.5,1,306.0451498970569,0.4819531933508312,225026.01816716403,1.6918668468313398,8.213340498655192,35760.0,566,34000.0,1
1963,9,13,10.1,93.07,1,330.0,0.4819531933508312,156494.16642342127,0.47345454545454546,8.213340498655192,29389.090909090908,579,26945.454545454544,1
1963,9,13,10.78,90.92,1,330.0,0.4819531933508312,173094.62935935694,0.0001,8.213340498655192,26928.0,510,24240.0,1
1963,9,14,-13.13,-16.43,1,125.0,0.4819531933508312,121466.24055154987,9.15192857142857,8.213340498655192,27720.0,713,25800.0,1
1963,9,14,11.5,91.0,1,304.3340891754181,0.4819531933508312,207723.55523122835,1.8183573358907215,8.213340498655192,33428.57142857143,519,30872.727272727272,1
1963,9,14,12.0,91.0,1,304.3340891754181,0.4819531933508312,207863.55523122835,1.8682144787478643,8.213340498655192,37542.857142857145,585,36109.09090909091,1
1963,9,14,12.5,91.0,1,304.3340891754181,0.4819531933508312,207925.55523122835,1.8895001930335786,8.213340498655192,41657.142857142855,558,41345.454545454544,1
1963,9,14,13.0,91.0,1,304.3340891754181,0.4819531933508312,207801.55523122835,1.8432144787478641,8.213340498655192,44742.857142857145,544,45272.72727272727,1
1963,9,14,13.5,91.0,1,330.0,0.4819531933508312,155949.16642342127,0.07463636363636363,8.213340498655192,22843.636363636364,531,20400.0,1
1963,9,14,14.0,91.0,1,330.0,0.4819531933508312,156249.16642342127,0.22036363636363634,8.213340498655192,28080.0,534,25636.363636363636,1
1963,9,15,-14.53,-16.85,1,125.0,0.4819531933508312,225660.01816716403,8.70009375,8.213340498655192,22297.5,1585,20737.5,1
1963,9,15,13.0,92.0,1,304.3340891754181,0.4819531933508312,225151.01816716403,1.8617859073192928,8.213340498655192,46800.0,529,47890.90909090909,1
1963,9,15,13.5,92.0,1,306.0451498970569,0.4819531933508312,208281.55523122835,1.8991335134980067,8.213340498655192,42960.0,619,43000.0,1
1963,9,15,14.0,91.5,1,304.3340891754181,0.4819531933508312,208831.55523122835,2.2251430501764355,8.213340498655192,32400.0,527,29563.636363636364,1
1963,9,15,14.15,92.0,1,330.0,0.4819531933508312,173150.62935935694,0.027363636363636368,8.213340498655192,37243.63636363636,554,34800.0,1
1963,9,15,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,6.0,8.454000900823367,8.213340498655192,33840.0,61,30000.0,1
1963,9,16,-14.05,-21.58,1,125.0,0.4819531933508312,69951.85174374278,5.752388888888889,8.213340498655192,43920.0,882,43066.666666666664,1
1963,9,17,53.125,4.716,1,2.0,1.0,3.0,8.454000900823367,8.213340498655192,33840.0,39,30000.0,1
1963,9,18,-15.82,-26.15,1,125.0,0.4819531933508312,17331.462935935695,1.6868333333333334,8.213340498655192,23640.0,293,23000.0,1
1963,9,18,-15.8,-28.03,1,125.0,0.4819531933508312,7.0,1.31675,8.213340498655192,75600.0,197,75600.0,1
1963,9,19,-15.78,-31.22,1,125.0,0.4819531933508312,155805.16642342127,1.099875,8.213340498655192,45810.0,812,43650.0,1
1963,9,20,-15.67,-33.27,1,125.0,0.4819531933508312,86573.31467967847,1.7968,8.213340498655192,27720.0,530,25800.0,1
1963,9,22,-15.63,-34.88,1,125.0,0.4819531933508312,17313.462935935695,2.3674999999999997,8.213340498655192,51120.0,82,49200.0,1
1963,9,22,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,325.0,8.454000900823367,8.213340498655192,33840.0,49,30000.0,1
1963,9,25,-19.23,56.55,1,330.0,0.4819531933508312,155842.16642342127,0.02791666666666667,8.213340498655192,52740.0,579,50500.0,1
1963,9,26,-17.63,54.97,1,304.3340891754181,0.4819531933508312,207991.55523122835,1.9145001930335785,8.213340498655192,42685.71428571428,541,42654.545454545456,1
1963,9,26,-15.65,-36.95,1,125.0,0.4819531933508312,86780.31467967847,5.575105263157895,8.213340498655192,46042.10526315789,965,45031.57894736842,1
1963,9,27,-14.92,55.03,1,330.0,0.4819531933508312,174134.62935935694,0.3723571428571429,8.213340498655192,54822.857142857145,637,52628.57142857143,1
1963,9,28,-11.57,54.93,1,308.86336755622665,0.4819531933508312,225761.01816716403,1.720882511910006,8.213340498655192,49849.41176470588,726,51085.71428571428,1
1963,9,29,-8.23,55.0,1,330.0,0.4819531933508312,138581.70348748556,0.04424999999999999,8.213340498655192,24240.0,623,22000.0,1
1963,9,29,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,1.0,8.454000900823367,8.213340498655192,33840.0,45,30000.0,1
1963,10,5,-0.4,54.55,1,306.0451498970569,0.4819531933508312,208451.55523122835,1.9455335134980065,8.213340498655192,30960.0,585,28000.0,1
1963,10,6,2.75,53.85,1,304.3340891754181,0.4819531933508312,209677.55523122835,2.550357335890721,8.213340498655192,33428.57142857143,533,30872.727272727272,1
1963,10,6,38.325,-76.4586,0,210.2257494852843,0.4819531933508312,17309.462935935695,8.454000900823367,8.213340498655192,33840.0,52,30000.0,0
1963,10,7,5.87,52.93,1,306.0451498970569,0.4819531933508312,208530.55523122835,1.9970001801646733,8.213340498655192,33360.0,577,31000.0,1
1963,10,8,8.95,52.28,1,307.54232802849083,0.4819531933508312,225624.01816716403,1.7832501689043814,8.213340498655192,30015.0,651,26769.23076923077,1
1963,10,9,12.07,51.52,1,330.0,0.4819531933508312,159675.16642342127,1.831909090909091,8.213340498655192,29389.090909090908,557,26945.454545454544,1
1963,10,13,38.325,-76.4586,1,210.2257494852843,0.4819531933508312,1.0,8.454000900823367,8.213340498655192,33840.0,59,30000.0,1
1963,10,15,13.18,51.47,1,304.3340891754181,0.4819531933508312,210518.55523122835,4.0115716216050075,8.213340498655192,34457.142857142855,534,32181.81818181818,1
1963,10,16,15.45,52.83,1,307.54232802849083,0.4819531933508312,226608.01816716403,2.216500168904381,8.213340498655192,36765.0,604,35076.92307692308,1
1963,10,16,53.125,4.716,1,2.0,1.0,201.0,8.454000900823367,8.213340498655192,33840.0,38,30000.0,1
1963,10,17,-5.03,-31.0,1,125.0,0.4819531933508312,103882.77761561418,1.4035454545454547,8.213340498655192,23367.272727272728,577,21272.727272727272,1
1963,10,17,9.87,75.65,1,307.54232802849083,0.4819531933508312,243305.48110309974,1.9313126689043814,8.213340498655192,39780.0,620,38492.307692307695,1
1963,10,17,10.0,75.65,1,304.3340891754181,0.4819531933508312,208560.55523122835,2.1711430501764357,8.213340498655192,41657.142857142855,496,41345.454545454544,1
1963,10,17,16.45,54.65,1,300.05643737132107,0.4819531933508312,225513.01816716403,2.297500225205842,8.213340498655192,30780.0,610,27200.0,1
1963,10,17,17.43,56.48,1,304.3340891754181,0.4819531933508312,210046.55523122835,2.7189287644621496,8.213340498655192,46800.0,550,47890.90909090909,1
1963,10,18,10.17,75.77,1,306.0451498970569,0.4819531933508312,208559.55523122835,2.349600180164673,8.213340498655192,34560.0,602,32500.0,1
1963,10,18,15.3,57.72,1,330.0,0.4819531933508312,179866.62935935694,2.8520833333333333,8.213340498655192,22560.0,582,20000.0,1
1963,10,18,16.48,57.15,1,330.0,0.4819531933508312,156537.16642342127,0.3425,8.213340498655192,34740.0,600,32500.0,1
1963,10,19,13.2,58.97,1,307.54232802849083,0.4819531933508312,243092.48110309974,1.9585626689043814,8.213340498655192,45180.0,629,45138.46153846154,1
1963,10,19,14.35,58.3,1,285.87264454721003,0.4819531933508312,226178.01816716403,3.4332108581980827,8.213340498655192,35810.52631578947,596,34400.0,1
1963,10,20,12.25,59.7,1,298.0601998627425,0.4819531933508312,208258.55523122835,2.4357335735528975,8.213340498655192,39216.0,522,38727.27272727273,1
1963,10,20,38.325,-76.4586,0,210.2257494852843,0.4819531933508312,17309.462935935695,8.454000900823367,8.213340498655192,33840.0,47,30000.0,0
1963,10,21,14.15,61.12,1,330.0,0.4819531933508312,157545.16642342127,0.8490909090909091,8.213340498655192,30698.18181818182,541,28254.545454545456,1
1963,10,22,15.97,62.55,1,306.0451498970569,0.4819531933508312,210071.55523122835,2.493533513498007,8.213340498655192,30960.0,591,28000.0,1
1963,10,25,53.125,4.716,1,2.0,1.0,1.0,8.454000900823367,8.213340498655192,33840.0,52,30000.0,1
1963,10,27,0.02,-35.0,1,125.0,0.4819531933508312,52778.38880780709,140.849,8.213340498655192,29520.0,291,27600.0,1
1963,10,27,23.72,66.35,1,330.0,0.4819531933508312,173464.62935935694,0.1686923076923077,8.213340498655192,20824.615384615383,640,18461.53846153846,1
1963,10,28,10.32,75.62,1,306.0451498970569,0.4819531933508312,225391.01816716403,1.8256001801646733,8.213340498655192,41136.0,572,40400.0,1
1963,10,28,10.48,75.52,1,306.0451498970569,0.4819531933508312,207938.55523122835,2.0952001801646736,8.213340498655192,46560.0,583,47500.0,1
1963,10,29,10.65,75.37,1,304.3340891754181,0.4819531933508312,209023.55523122835,2.6642144787478643,8.213340498655192,34457.142857142855,554,32181.81818181818,1
1963,10,29,23.55,65.83,1,311.0882762345186,0.4819531933508312,282493.4069749711,2.7990001422352684,8.213340498655192,35355.78947368421,776,33000.0,1
1963,10,29,46.75,-124.78,0,3000.0,0.4819531933508312,34618.92587187139,0.0,8.213340498655192,33840.0,95,30000.0,0
1963,10,29,46.75,-124.3,1,3000.0,0.4819531933508312,34618.92587187139,3.5,8.213340498655192,33840.0,93,30000.0,1
1963,10,29,53.125,4.716,1,2.0,1.0,1.0,8.454000900823367,8.213340498655192,33840.0,60,30000.0,1
1963,10,30,20.65,64.68,1,304.3340891754181,0.4819531933508312,207780.55523122835,1.8401430501764355,8.213340498655192,29314.285714285714,531,25636.363636363636,1
1963,10,30,21.52,64.1,1,307.54232802849083,0.4819531933508312,244232.48110309974,2.1862501689043814,8.213340498655192,38880.0,589,37384.61538461538,1
1963,10,30,22.38,63.53,1,330.0,0.4819531933508312,158805.16642342127,1.4415454545454545,8.213340498655192,22843.636363636364,552,20400.0,1
1963,10,30,46.75,-125.18,1,3000.0,0.4819531933508312,17315.462935935695,1.5,8.213340498655192,33840.0,78,30000.0,1
1963,10,30,53.125,4.716,1,2.0,1.0,1.0,8.454000900823367,8.213340498655192,33840.0,53,30000.0,1
1963,10,31,23.32,62.83,1,306.0451498970569,0.4819531933508312,225776.01816716403,1.9912668468313401,8.213340498655192,38256.0,621,36800.0,1
1963,10,31,24.0,62.07,1,330.0,0.4819531933508312,191691.09229529265,0.4465333333333333,8.213340498655192,24624.0,707,22320.0,1
1963,10,31,53.125,4.716,1,2.0,1.0,1.0,8.454000900823367,8.213340498655192,33840.0,50,30000.0,1
1963,11,1,23.95,60.97,1,307.54232802849083,0.4819531933508312,225665.01816716403,1.8143751689043812,8.213340498655192,48015.0,685,48923.07692307692,1
1963,11,1,24.8,61.62,1,304.3340891754181,0.4819531933508312,225139.01816716403,1.9137144787478644,8.213340498655192,35845.71428571428,583,33600.0,1
1963,11,1,53.125,4.716,1,2.0,1.0,2387.0,8.454000900823367,8.213340498655192,33840.0,107,30000.0,1
1963,11,2,22.8,59.57,1,304.3340891754181,0.4819531933508312,210943.55523122835,2.97592876446215,8.213340498655192,47828.57142857143,549,49200.0,1
1963,11,2,23.13,60.53,1,330.0,0.4819531933508312,156050.16642342127,0.13463636363636364,8.213340498655192,34625.454545454544,580,32181.81818181818,1
1963,11,3,20.73,61.25,1,330.0,0.4819531933508312,177814.62935935694,1.9971666666666668,8.213340498655192,26160.0,577,23600.0,1
1963,11,3,21.52,60.68,1,306.0451498970569,0.4819531933508312,225788.01816716403,1.9843335134980067,8.213340498655192,38256.0,609,36800.0,1
1963,11,3,22.37,60.08,1,330.0,0.4819531933508312,157741.16642342127,0.89525,8.213340498655192,27240.0,597,25000.0,1
1963,11,4,9.0,72.67,1,330.0,0.4819531933508312,156537.16642342127,0.4581818181818182,8.213340498655192,24152.727272727272,541,21709.090909090908,1
1963,11,4,9.0,75.33,1,304.3340891754181,0.4819531933508312,207753.55523122835,1.834785907319293,8.213340498655192,39600.0,547,38727.27272727273,1
1963,11,4,9.0,75.97,1,306.0451498970569,0.4819531933508312,208666.55523122835,2.337933513498007,8.213340498655192,33360.0,569,31000.0,1
1963,11,4,9.0,76.27,1,306.0451498970569,0.4819531933508312,236636.01816716403,17.138466846831342,8.213340498655192,30576.0,582,27200.0,1
